2022/4/12,96421097,95300133,61007596,0,0
2022/4/13,96426448,95320774,61384352,0,0
2022/4/14,96431489,95340112,61761087,0,0
2022/4/15,96452102,95379431,62476813,0,0
2022/4/16,96494112,95457030,63232634,0,0
2022/4/17,96512929,95492875,63565694,0,0
2022/4/18,96526446,95513658,63917507,0,0
2022/4/19,96541213,95537314,64272031,0,0
2022/4/20,96555932,95559159,64615234,0,0
2022/4/21,96569427,95576086,64968381,0,0
2022/4/22,96595260,95614085,65662491,0,0
2022/4/23,96649361,95686992,66431229,0,0
2022/4/24,96668965,95718637,66756200,0,0
2022/4/25,96683641,95736610,67095240,0,0
2022/4/26,96698926,95755778,67429294,0,0
2022/4/27,96711934,95773177,67756750,0,0
2022/4/28,96726979,95790688,68212929,0,0
2022/4/29,96731334,95795266,68470600,0,0
2022/4/30,96764761,95844787,68994638,0,0
2022/5/1,96772212,95858538,69153462,0,0
2022/5/2,96779531,95870463,69391402,0,0
2022/5/3,96780796,95871665,69466658,0,0
2022/5/4,96781547,95872703,69517195,0,0
2022/5/5,96782106,95873365,69549796,0,0
2022/5/6,96798749,95896522,69872885,0,0
2022/5/7,96831492,95939642,70252727,0,0
2022/5/8,96842300,95957750,70375222,0,0
2022/5/9,96852740,95972349,70578814,0,0
2022/5/10,96864376,95988202,70790725,0,0
2022/5/11,96873672,96003039,70993431,0,0
2022/5/12,96881717,96016298,71195180,0,0
2022/5/13,96900739,96043375,71649557,0,0
2022/5/14,96931392,96098371,72156683,0,0
2022/5/15,96939689,96117396,72329133,0,0
2022/5/16,96946865,96131397,72512266,0,0
2022/5/17,96954205,96145944,72690873,0,0
2022/5/18,96961239,96158764,72862277,0,0
2022/5/19,96966953,96171308,73032407,0,0
2022/5/20,96982842,96180480,73420956,0,0
2022/5/21,97005966,96216568,73853657,0,0
2022/5/22,97012149,96225796,73979312,0,0
2022/5/23,97019697,96233025,74120906,0,0
2022/5/24,97027489,96235855,74257914,0,0
2022/5/25,97035202,96238688,74389841,404,0
2022/5/26,97041533,96241081,74527652,1025,0
2022/5/27,97054689,96258222,74855045,2343,0
2022/5/28,97074696,96293686,75233905,3697,0
2022/5/29,97079123,96305064,75349231,4293,0
2022/5/30,97084451,96315724,75460669,5564,0
2022/5/31,97089713,96327001,75566954,7151,0
2022/6/1,97094421,96335444,75641265,9026,0
2022/6/2,97098388,96342401,75716932,10495,0
2022/6/3,97109777,96360806,75927570,13968,0
2022/6/4,97130150,96391733,76168620,17644,0
2022/6/5,97134145,96399396,76226358,18400,0
2022/6/6,97138880,96406076,76302027,21076,0
2022/6/7,97143931,96412927,76375130,24571,0
