2021/6/9,77892,48841,33448,35913,32883,36450,56203,63623,30436,30740,110956,81406,271311,141424,54532,22336,31395,26294,26402,59146,37764,87063,92293,36221,41990,51859,131689,108726,36062,54201,18393,16952,32979,38190,60131,28311,32801,28656,39232,140209,26668,28110,40574,31376,32843,43146,31888
2021/6/10,89872,53794,36834,39854,35956,39734,63382,68921,33498,35092,122922,94181,303516,163105,61120,25162,35168,28898,27890,64990,41186,96136,99561,41693,44903,60163,151707,121684,38851,58321,19695,18291,41147,41943,66293,30906,35439,31928,41970,162570,29280,30780,47944,34611,37303,47787,35279
2021/6/11,100238,58170,39156,43766,37929,42840,70705,74014,36327,38623,135278,107497,329507,176305,65995,28691,37646,31610,29639,70099,44331,103718,106180,44222,48320,69302,173626,133583,41898,62989,21400,19614,50219,45947,73836,33753,37623,34473,44248,173630,31959,32596,55385,37641,41107,52628,36842
2021/6/12,106284,61441,41938,48653,41550,45975,75549,78518,39498,40866,146979,118061,362569,194203,76789,30832,40581,33739,30947,76033,49109,111445,113360,49665,52183,77631,193809,148522,45778,66581,23441,20423,55597,49564,78238,35786,41145,36483,47214,190712,33906,33739,58589,39614,44134,55352,41074
2021/6/13,112453,64485,44297,53102,46736,49177,80739,82364,42909,41513,157184,129117,409515,213786,90041,33182,43432,35128,34200,82114,54966,118094,138279,57598,56066,89965,208224,163302,50777,71143,25797,22031,57754,55283,80831,36719,46259,38108,50576,214059,35913,36615,59271,40919,46427,56554,45777
2021/6/14,135340,71206,47765,58836,48936,52679,90498,92511,48745,48400,177753,147933,444564,231618,99122,37318,48168,38215,36901,91607,63263,129176,156221,64230,59590,101490,240572,175685,55603,76489,28804,24544,68880,60706,89922,41547,49166,42009,54426,232492,41044,41546,70036,48079,51326,63089,47467
2021/6/15,159227,78405,51935,65322,51514,56846,101708,103091,55581,54876,200183,171918,486317,252259,109254,42926,52697,41929,40289,102263,72245,141632,180656,72574,63471,114202,277664,191259,60066,82984,31379,28151,81362,68859,100556,46535,53749,46998,58973,254021,46851,48485,81828,56340,57381,70278,49885
2021/6/16,184128,85704,57052,72737,55496,63296,112836,112765,62127,63448,225013,193638,535207,281052,121033,48577,59356,45731,43610,112124,82376,155299,211335,80967,67418,127479,314620,208980,64346,89497,34809,31472,94552,78362,111105,51593,58385,51939,62613,283853,52220,57034,93946,64177,64890,78941,53813
2021/6/17,209117,92992,61245,81236,59338,69459,122307,122446,68043,71879,250090,215835,582768,311081,130907,53666,66463,50186,46579,120707,92122,168099,236587,92893,70935,140104,350246,228052,68785,94603,38091,35081,106460,87920,119169,55757,62575,57147,66409,315472,57296,65334,106850,71213,71940,87708,57928
2021/6/18,231169,99369,64845,88955,61858,76288,132328,133718,73990,79498,276202,240690,625970,332844,140250,59126,73255,54439,49262,129409,101682,179959,264523,100685,74619,153739,389395,247539,72548,100550,41060,39373,120030,97542,128625,60459,66523,62171,70443,337261,62919,71397,119725,78766,77217,97039,60056
2021/6/19,243807,104426,68079,96337,64995,81595,138295,143039,79012,84289,297702,258321,673894,356807,155791,64326,78089,57537,51874,138618,113692,189251,285790,109685,80006,167421,423355,267887,78353,104695,43595,41540,129209,106547,133898,63556,71492,67400,73344,358218,65332,78033,125939,82723,82252,101580,66038
2021/6/20,255910,108908,70999,102456,69610,89520,144110,150953,83622,86203,313211,275157,730938,378625,172597,67298,82689,59055,55654,149663,125848,197252,317139,123809,85849,182116,449667,289712,84281,108064,45707,43755,133898,114072,137457,65471,76969,73617,77332,383689,67152,83412,128435,84279,87392,104011,71966
2021/6/21,279815,115125,75443,115378,71228,95721,153743,162063,90171,95628,340173,299706,770387,398235,181307,73108,90250,63190,57826,159201,135298,209299,349510,131568,90504,195704,489058,311396,88559,113401,48610,47024,147803,122542,144561,70559,80116,81936,81006,402833,72306,88460,140378,91771,91703,112771,73608
2021/6/22,307902,122304,81824,130729,73498,103018,165184,175343,98186,105289,371082,330885,824697,425598,192762,80100,97920,68186,60688,169809,146827,224549,386434,140157,95383,210198,534438,339345,94593,119320,51693,51896,163040,133707,152082,76281,85277,90684,85848,427093,78660,95732,153574,100276,97878,124084,76553
2021/6/23,335790,129750,87449,146701,76435,111211,176618,188400,105778,114729,403879,359116,885115,463334,205543,86743,105703,73207,62605,179469,158701,240561,421756,150013,101123,224198,580691,369944,101086,124839,54882,56628,177464,145214,160350,81646,90208,98751,90103,455236,84549,104783,166780,107928,105135,133177,79877
2021/6/24,365984,137672,93747,163854,79455,118497,186541,201496,113277,123267,439959,386252,937182,503438,218597,92648,113880,77948,65520,188781,171036,256804,459791,164249,106600,237017,623826,403089,106795,130590,58063,61029,191026,156306,167684,85995,94608,106758,95013,484222,90028,114064,179795,115268,112092,143281,83276
2021/6/25,392218,144812,99208,180825,81468,126430,197575,215393,120851,133130,474707,417586,991146,536813,231103,99248,122284,82256,67994,197971,182616,274093,497879,173785,112404,251258,671987,434867,112929,136354,61088,66145,206197,167525,175756,91143,99790,114924,98971,509113,96058,120907,193799,123169,117707,153472,86404
2021/6/26,409082,149441,105573,195741,84346,133640,205440,228727,127563,139826,503590,442020,1047052,574303,245064,104900,127817,85855,73218,209718,197842,290441,538080,184847,118922,265650,714677,465844,119542,142368,65169,70136,217318,178273,181794,95907,106290,123993,102669,530948,100789,129284,202209,127574,122193,159632,93583
2021/6/27,426438,152366,110390,207167,87576,139130,211559,241460,133377,145782,528554,466177,1113633,606102,258505,108817,133463,88873,79141,226452,212325,308540,565095,199583,125843,285024,744025,492284,128539,145725,68354,72515,224560,189726,187919,100483,112392,131027,107477,550774,104817,136884,206092,130340,128634,163596,99820
